,index,id,counter,num,time,latitude,longitude,load,center_idx
2498,64998,21c3574d7735a8127abe8c4cb93dd17d,40,6415,2016-09-01 22:17:31,39.88333,116.31124,0,2862
2499,88621,2db9451d713193c62784e70268de7ef8,22,6410,2016-08-25 16:46:20,39.91827,116.45728,0,226
2500,449893,e8385003a7ee7ef2c24155771c6ca887,52,6363,2016-09-01 18:58:31,39.97864,116.36353,0,596
2501,286953,9354d9157e763c4888a76a875e81b92c,74,6415,2016-09-01 22:13:47,39.96653,116.44637,0,1242
2502,340598,af4742292e0f2b1401ed8453fc295b85,22,6415,2016-09-01 10:59:06,39.73472,116.13077,1,3073
2503,353712,b572aa7aea02a0a27c5a945ffcf95a44,58,6405,2016-09-01 18:01:28,39.92093,116.43235,0,2642
2504,233509,78d3859d2afeb04820cee820d2f07588,16,6407,2016-09-01 12:36:30,40.36449,116.66971,0,609
2505,298229,99392035f790a4690aad8246d9be0c12,40,6407,2016-09-01 16:54:45,40.33516,116.63869,1,1869
2506,386573,c68d8a9a5d83ea5e76452fc619082787,47,6378,2016-09-01 18:45:25,39.78263,116.50086,1,3530
2507,408634,d2965f9bb5156f949b162b31df4c1980,52,6381,2016-09-01 21:31:50,39.85597,116.36849,0,2406
2508,123494,40ac84de43129fcc68196f6868a383eb,54,6412,2016-09-01 13:06:42,40.12846,116.63552,1,2579
2509,127679,42ef20be6f637551a85ee44db268c95a,68,6406,2016-09-01 08:47:37,39.92346,116.18632,0,923
2510,163407,557a519657c71e222e5cbf195b10cf5f,23,6402,2016-09-01 10:49:43,39.87028,116.44107,1,3476
2511,55159,1d1b0f8c2c926830b266dbdf6e9bc3ba,15,6409,2016-09-01 00:17:18,40.09477,116.26789,0,808
2512,40064,157fab610768c58482d28e00d1d15d99,32,6406,2016-09-01 10:30:25,39.92197,116.33539,1,1205
2513,288132,93ee0646ceb10420d78fdaf643120a64,38,6406,2016-09-01 07:09:43,39.88358,116.33364,1,2019
2514,72977,25816995de612cbc397558abb5e6c1a5,61,6415,2016-09-01 17:06:17,39.8348,116.37873,1,3150
2515,165063,567243be4f3af14c29c7621ee44f6d53,64,6410,2016-09-01 15:42:02,39.85345,116.2987,0,2606
2516,349634,b3bc9e8b1b8dcc6526e32f506daf14f7,19,6668,2016-09-01 11:14:54,40.07826,116.58694,1,1419
2517,33339,11fea5b8df9d0a87fddb4e45154704f0,21,6378,2016-09-01 23:58:16,39.99442,116.33395,1,1715
2518,348884,b3534531141c5a4ef3fb053ea77c09e1,67,6378,2016-09-01 21:02:55,39.95621,116.3648,1,597
2519,209491,6cebd9545a081083a0e31590779d8b88,51,6381,2016-09-01 22:09:45,39.85568,116.41548,1,2303
2520,36038,13627ad27a9439ae1980195f9024f1b8,37,6361,2016-09-01 23:43:18,39.9276,116.59984,0,2409
2521,84964,2bd2861d8ef6556f16d2326afef58e2d,23,6412,2016-09-01 23:27:14,40.12719,116.65008,0,2402
2522,440996,e454217f4f8d1ba9db5a7e51003aef4a,48,6414,2016-09-01 13:52:32,40.20506,116.28151,0,598
2523,156373,519e5f7fc36bd4f0ae3249ab1cb1d818,19,6387,2016-09-01 16:53:24,39.95555,116.2643,1,1229
2524,111395,39ef14245a2fbfdb9a361a2fc435d80b,44,6389,2016-09-01 11:19:53,39.9222,116.4492,0,599
2525,126163,41f1871659f31be1a51cd9706131fc86,14,6668,2016-09-01 07:50:11,40.03006,116.31437,0,591
2526,353095,b53d8625d1874d367d51c33c29a370f7,26,6382,2016-09-01 09:29:41,39.88801,116.35973,1,2209
2527,130102,4494242ad6c7ded344d632e308ca2957,38,6412,2016-09-01 10:21:34,40.13307,116.5661,1,2328
2528,101254,346abdd97d536046924f450dff2ff911,56,6415,2016-09-01 08:00:07,39.95418,116.48921,1,3402
2529,133654,46587ca9a873a04f08936ee9dbafcac2,52,6364,2016-09-01 07:24:37,39.92202,116.42547,1,600
2530,485433,fb12fb7015bf632b5f6ea5917891bcf1,52,6378,2016-09-01 10:04:03,39.88513,116.66468,1,1647
2531,77837,2807cff5ae64618c163c30d0d347f2d9,28,6395,2016-09-01 07:43:44,39.78989,116.33784,1,2657
2532,360294,b902cbc3a8123f28d0d569a59011557e,39,6668,2016-09-01 16:35:33,39.9205,116.4832,0,1069
2533,153143,5008e429f6011df8c32ad4aae74aa648,32,6391,2016-09-01 08:07:52,40.10311,116.54537,1,357
2534,317935,a35382ca7491e7751617c4dfe5c98e53,28,6415,2016-09-01 18:01:12,39.99505,116.39462,0,1466
2535,455504,eb2104ad3c758b972ee2e894624262fc,35,6406,2016-09-01 06:10:44,40.07689,116.58627,0,1419
2536,62600,2070b32210ef1e706e79a47ddc4fd44e,39,6363,2016-09-01 01:53:22,39.94524,116.44203,1,472
2537,432310,ded800896a49879ed2ae0486a8b1fb3b,50,6414,2016-09-01 18:01:53,39.89034,116.35733,1,601
2538,111692,3a19989f9305496e355f3d119596255d,38,6413,2016-09-01 12:52:01,39.93956,116.4296,1,602
2539,244770,7e957dd66516e5c2b002cd13f644358a,61,6409,2016-09-01 04:35:41,39.89604,116.33475,1,1205
2540,455490,eb2104ad3c758b972ee2e894624262fc,35,6406,2016-09-01 00:16:32,39.93578,116.49967,0,2239
2541,150923,4ee66d61a4baee3af7c5ee87df7d303d,56,6410,2016-09-01 22:15:43,39.86657,116.46828,0,1023
2542,58258,1e5e5d01d04169ff97b5083a83c41106,31,6413,2016-09-01 11:17:09,39.79542,116.4131,1,908
2543,116806,3caa3e69a0e44fb5d8f897b3f23f736d,32,6381,2016-09-01 13:01:25,39.89187,116.31388,1,591
2544,470227,f304eccd4eef08f3fe870c89c2655efa,71,6415,2016-09-01 03:06:19,39.86634,116.43884,1,1610
2545,263887,87b7d702d553cfb405a74fc05d9be534,54,6409,2016-09-01 15:45:27,40.22629,116.22714,1,603
2546,79681,28f1d9b75de4647eb3c106ed50eb4fa3,28,6409,2016-09-01 13:28:39,39.96162,116.38031,0,478
2547,491046,fe2d5c476ee28344b3f7601d1366e83d,74,6406,2016-09-01 01:29:03,40.07926,116.58281,1,2159
2548,216132,707413e89658d61fee4ae4e1b8d295e9,55,6374,2016-09-01 05:50:55,39.87583,116.67151,0,533
2549,429369,dd5b9e6af03972be4a11e370bbff3a80,46,6410,2016-09-01 09:17:23,39.9825,116.31973,0,3031
2550,312313,a075048cf0a4c45cc42bd5fde085dc4e,36,6372,2016-09-01 09:05:49,39.96951,116.43582,1,1820
2551,462935,ef055b817ca2ee5817b8527353220ad7,66,6388,2016-08-31 19:14:52,39.95659,116.28491,0,604
2552,55280,1d24a1bcc1b23c86831ae92a543821b2,19,6363,2016-09-01 01:39:32,39.98489,116.38001,0,605
2553,407849,d24ce8c839a27c7e545cb52d6d64ba81,74,6407,2016-09-01 11:28:07,40.31099,116.62792,1,2447
2554,364715,bb0eb5cb07719807d331c2bb0beb8487,30,6668,2016-09-01 12:07:44,39.75156,116.28065,0,606
2555,364898,bb2f1e07c4054d035002c84586f70afe,42,6404,2016-09-01 08:38:40,39.91295,116.45157,1,607
2556,27562,0ee8b0c195c7ee8cfe80a5811626dee9,48,6363,2016-09-01 17:06:22,39.86458,116.42577,1,1559
2557,285089,9260f397c56e629f864caa32c88347d0,70,6408,2016-09-01 14:59:54,39.86941,116.66325,1,1647
2558,233926,7906ff473f4bd00a6379653ee177a929,53,6406,2016-09-01 05:43:43,39.94741,116.39862,1,768
2559,229163,7681e2729750ce3a4498f984b6fbca41,22,6364,2016-09-01 12:02:52,39.89662,116.29597,1,608
2560,234646,795feec37a576935a8144f345421da15,66,6407,2016-09-01 19:55:19,40.30428,116.67619,1,609
2561,319209,a3d69090cb57caa83308fa230e8e9d4f,10,6412,2016-09-01 10:57:53,39.81952,116.42932,0,950
2562,132340,45d4c719fcbace42615bbef172c421ff,42,6415,2016-09-01 15:48:20,39.91215,116.4476,0,1090
2563,191666,63b92035c150d7368ba76a3c7e5135f3,44,6414,2016-09-01 20:08:29,39.89212,116.49596,1,525
2564,55608,1d3c7dc938478cc1f01ed3458c7f7594,58,6409,2016-09-01 18:33:17,39.73535,116.34618,1,2656
2565,400851,ce768d199e71e59291a1de5c8e31de04,32,6381,2016-09-01 12:39:16,39.85596,116.41347,1,2330
2566,373108,bfa40b96f495b3beef91f30260a80a31,84,6364,2016-09-01 13:43:18,39.94168,116.37309,0,2974
2567,122787,4045aab4b278fcb8945e2ca78db6ee48,52,6406,2016-09-01 21:28:54,39.84655,116.22683,1,610
2568,55763,1d4f0db9c6b9a40e1311d689ca56e4a2,51,6406,2016-09-01 11:45:07,39.92418,116.40449,0,611
2569,166688,5742ba1cd8c321878ce7fce90621f9b8,112,6364,2016-09-01 07:29:40,39.93753,116.34988,0,830
2570,112997,3ab8d2c78381d226407c3e40b4fe3d19,50,6412,2016-09-01 19:20:35,39.88924,116.47155,0,1648
2571,97489,327de5e932b2fb1f6e8281cc783ffec4,70,6403,2016-09-01 22:19:01,39.90505,116.62839,0,3042
2572,464255,efa7a6352f53623bb5bb150ad0c8c4f6,46,6404,2016-09-01 08:53:23,39.86862,116.38599,0,650
2573,296821,987c9c105bbeaa4cf70047beba4dda9a,57,6412,2016-09-01 23:23:44,39.99157,116.33324,0,1715
2574,464002,ef8fec2d0cdcf54357a5f366c4add18b,20,6668,2016-09-01 17:52:09,39.72973,116.12771,1,3073
2575,28103,0f38e1ef7b9c98442f355917cab5212e,45,6369,2016-09-01 13:19:34,39.89137,116.314,0,591
2576,329375,a9456dfd99da8946e49c6a43c3737dd1,58,6406,2016-09-01 15:54:34,39.91,116.4554,1,2995
2577,107143,37892351d2ec9dee9148d23ee52ead25,41,6406,2016-09-01 15:30:38,39.98132,116.38166,0,2892
2578,102965,35332377482087a995653faaa21ccf81,46,6415,2016-09-01 17:03:02,39.91003,116.32479,0,612
2579,19772,0ae877c6507dce0833fa4688fc8586a7,34,6405,2016-09-01 15:31:07,39.95499,116.44435,0,889
2580,49455,1a38a2bede059243e5aaba1e7e404b49,31,6364,2016-09-01 17:54:04,39.98932,116.47898,1,613
2581,258038,84f945cf7e1e6f648db71c425c554ea5,64,6412,2016-09-01 15:20:09,39.86649,116.48023,1,1069
2582,207630,6bef792ec361817ca60bbeab736b9f3e,32,6374,2016-09-01 12:37:45,39.97512,116.25281,1,614
2583,258649,8539d521b9cf3de34458d6d8ace2bc0b,22,6668,2016-09-01 13:45:56,40.0787,116.58671,0,1419
2584,95304,30dd4f0c0a06645e4a2ad677aa33c108,62,6415,2016-09-01 11:33:29,39.92253,116.29394,1,615
2585,370455,be4df3e396548b7855d656d0b57d58f2,34,6412,2016-09-01 17:23:01,39.80226,116.37748,1,1051
2586,47433,195004e71cdd8dd0e7d35059758803ab,52,6413,2016-09-01 18:14:45,39.97284,116.28768,1,616
2587,391940,c8f7ed6e3a0bf7d2d898bfdb6fd637f7,15,6414,2016-09-01 03:15:23,40.0868,116.56221,1,2328
2588,417151,d6df053d98dbf8d1048ba78ba5fa7e3f,54,6381,2016-09-01 14:24:18,39.90845,116.47382,1,1486
2589,300333,9a5a28f3f95b821436a0a858e551cebc,58,6415,2016-09-01 19:10:18,39.94715,116.37233,0,3495
2590,20965,0b7bd82d14b43cb15f6c972c77493787,10,6406,2016-09-01 10:49:04,39.90465,116.36565,1,3473
2591,38189,1465e09f2df5ab431bf36b10570840a1,46,6410,2016-09-01 20:05:23,39.93509,116.444,0,617
2592,154909,50f7005ca0a79b8ce7a25a8a9292fd50,53,6382,2016-09-01 22:07:13,39.93183,116.36672,1,18
2593,398217,ccc8bd4af88722cdd6af7f7dd38137d8,73,6361,2016-09-01 10:11:32,39.95651,116.28438,0,618
2594,403239,cff99821614b91be87b79afcb9cfaedb,33,6376,2016-09-01 23:25:09,39.92158,116.45247,0,2865
2595,45933,1876f1f25a96fea06c1692bd223e7ff8,16,6378,2016-09-01 08:24:38,39.91329,116.66056,0,2640
2596,429025,dd3f102330407c12342c55bc621e5cef,64,6361,2016-08-25 12:23:02,39.94001,116.44943,0,619
2597,238603,7b51f41149998971c4fa97c1abe1af3b,34,6407,2016-09-01 12:12:29,40.33523,116.62808,0,299
2598,134622,46bad14c42c49e298c25669204fda653,38,6378,2016-09-01 19:54:33,40.03878,116.34406,1,2763
2599,9894,0577383587c709765c5437f3666ea47f,18,6398,2016-09-01 10:54:46,39.92293,116.42649,1,620
2600,389031,c7acd5b247df0c5702f8b81d3c97be57,54,6413,2016-09-01 15:33:31,39.98079,116.36873,1,2418
2601,473750,f4c4509ec7f2918dc0d8b979048f9e25,52,6374,2016-09-01 15:50:19,39.95016,116.39411,1,1059
2602,141379,4a3325b3ea8db31206a904c96287b247,50,6381,2016-09-01 17:47:40,39.91242,116.46439,1,621
2603,347183,b291beb708c13ada98bae6db3a927a03,18,6361,2016-09-01 19:03:09,40.03949,116.42837,0,112
2604,29052,0fbe481d84c87cc166ffdbb3b6c94048,10,6381,2016-09-01 08:34:36,40.07814,116.58676,0,1419
2605,347422,b2b029109a078c75106242275e269ecf,42,6404,2016-09-01 15:33:48,39.86375,116.37642,1,3150
2606,319815,a4281ad4d40595f3dcd0fde7c6c4a6b3,54,6364,2016-09-01 11:42:43,39.98467,116.31694,1,1762
2607,20829,0b758d164c1c788d04ae1ac63683552e,49,6412,2016-09-01 09:27:45,39.9522,116.45237,0,475
2608,376477,c15d8f852e47e1b2c34517108189e581,18,6413,2016-09-01 07:17:21,40.28744,116.63572,0,299
2609,40350,1599b488b01bf98c6d4ec11c52727200,25,6364,2016-09-01 22:56:47,39.79486,116.32932,0,514
2610,40562,15a9bd6f19286213cc1cc84f11eb8bc9,44,6415,2016-09-01 14:19:34,39.90362,116.44763,1,1090
2611,330531,a9ffd94b137dd9bda5409154df041632,55,6363,2016-09-01 15:33:53,39.91549,116.44759,1,2905
2612,49804,1a58def4982089521bdfbc8352c92e65,73,6363,2016-09-01 19:07:00,39.88733,116.47336,0,3295
2613,164966,566f28d9b115faff68eba2db1ca66caa,70,6410,2016-09-01 00:03:09,39.85707,116.42045,1,2968
2614,334823,ac0b86e95329e4a286ac2323b6690c75,42,6414,2016-09-01 21:49:05,39.8917,116.31369,1,591
2615,302056,9b3c7bf25e791e6af715855722d9f110,30,6364,2016-09-01 12:37:51,39.90652,116.29801,0,2397
2616,493131,ff58020e09f15aa880bfda3395f813a9,48,6372,2016-09-01 01:38:26,39.93839,116.34476,1,2763
2617,260480,861b56eb8fab5e51ec684f7e5153becf,52,6418,2016-09-01 18:23:04,39.97572,116.41173,0,3469
2618,403051,cfc59229d878bed9815b9f7e789b189d,18,6364,2016-09-01 00:31:40,39.98954,116.33657,0,2996
2619,109976,3931c8fcaba87bf0263bf945fcb06261,36,6363,2016-09-01 10:39:43,39.89148,116.45889,1,1220
2620,267595,89a44dcd4c69aafc3fe1febc090dcb64,32,6364,2016-09-01 20:52:39,39.92179,116.32268,0,622
2621,18400,0a0eef1342f304529c8f17d2b2558fc0,74,6373,2016-09-01 11:32:55,39.93228,116.4195,1,241
2622,68265,2375b7361909746e4eecf0ae58c3fe4e,53,6415,2016-09-01 15:30:32,39.97197,116.49348,0,994
2623,77587,27e6bb8b435152ab30350b37cafb250c,22,6387,2016-09-01 13:28:30,39.9018,116.7097,1,521
2624,79370,28cbac34c18be847a5f580f1a90aff7a,42,6413,2016-09-01 12:32:43,39.96055,116.35501,1,623
2625,135220,46fd1dc890c714bc9dca5351883c6813,37,6378,2016-09-01 22:48:40,39.85971,116.62107,0,980
2626,177745,5cc9c47c95f65212ba6b8b9eed43b037,63,6415,2016-09-01 00:43:48,40.03637,116.70627,1,501
2627,267737,89c4c31c0f97646d368a0c2eb32f427a,50,6414,2016-09-01 13:11:50,40.22289,116.22112,1,3333
2628,336513,acd4264193456cd827aebd722e28bd73,46,6668,2016-09-01 20:01:32,39.77266,116.33156,0,514
2629,86222,2c623cb3c55329a111ccfdb7f03442bf,47,6403,2016-09-01 20:29:59,39.91708,116.34965,1,830
2630,370646,be7d5980fd987e571bae565e4dcc0591,43,6415,2016-09-01 14:59:28,39.92992,116.3616,0,74
2631,222824,73ac2d477d8cef8cb58a84c611070d08,74,6372,2016-09-01 20:16:31,39.94953,116.5503,0,1745
2632,448008,e76d60630fd4426f45aeba5c7919d4f8,36,6363,2016-09-01 22:07:11,39.88055,116.66238,1,2640
2633,150012,4e7621a59c0b9a13d4f176c47efa2dd8,34,6668,2016-09-01 13:32:06,39.92212,116.44797,1,624
2634,302169,9b5767ec2049ddb8d5bce5fbca3910e0,63,6382,2016-09-01 07:13:22,39.92255,116.30143,1,2673
2635,307519,9df46b03edf347a6dff34ae83f65af79,32,6409,2016-09-01 09:41:36,39.6978,116.395,1,1985
2636,31909,11527978d05d621a313bde167d19d9ac,32,6388,2016-09-01 15:30:50,39.88164,116.4145,1,2330
2637,280980,905700a7f2cab014a50b7eb370780e1e,10,6364,2016-09-01 12:09:46,40.13125,116.67933,1,1245
2638,340267,aef50428a88e58979229b73b69ce1a4b,22,6410,2016-09-01 19:30:15,39.95921,116.36476,0,625
2639,193806,64bd0844e7e556762701c0c2c1a46e69,47,6415,2016-09-01 05:46:15,39.95257,116.49334,0,994
2640,207351,6bcd6c4d4face9cd19851095c72adfee,54,6668,2016-09-01 09:56:43,39.73466,116.13395,0,955
2641,115321,3c008afef69b9fe7c1aacf21eb523c89,50,6413,2016-09-01 22:15:18,39.92496,116.15633,0,3054
2642,332143,aad2b6736351d156bc6f2ac720336ca4,34,6364,2016-09-01 23:01:55,39.85327,116.27653,0,626
2643,212078,6e4d22d09fe9f7406d861144ce9a69d3,50,6403,2016-09-01 15:38:50,40.01194,116.31909,1,2577
2644,380166,c31bb4ab873a02e0f789b1b5e5b29e03,30,6412,2016-09-01 10:11:02,40.00848,116.52361,0,3485
2645,372039,bf0e10ce14317683a645b01112894990,34,6378,2016-09-01 12:20:09,39.94826,116.34046,0,2081
2646,477884,f73455eaada8418f318ad2d4e11a5813,16,6405,2016-09-01 14:35:48,39.80869,116.15435,0,3054
2647,52377,1baa5d8b79d1bfb1790dc761fe66a245,45,6381,2016-08-31 23:58:57,39.94099,116.30559,1,2749
2648,97373,326af5a13a059cdf575b2e5c179968d9,34,6414,2016-09-01 23:12:23,39.78287,116.41312,0,908
2649,383331,c4b77941b0abbd7ee63964fad4729217,56,6364,2016-09-01 23:12:52,39.94951,116.45512,1,2520
2650,297244,98d6453f20c06bc21fdf3133adc955e9,20,6395,2016-09-01 11:15:29,39.9475,116.26842,1,1592
2651,242517,7d4baf1a44f15e0b301ade9b3a188e58,34,6668,2016-09-01 10:03:04,39.99139,116.32773,1,1995
2652,490248,fdb41a99046150980e3a050eac9b9234,42,6410,2016-09-01 14:32:03,39.90722,116.44951,1,627
2653,216514,70a062a2079a4379178cd5628db7d36d,45,6361,2016-09-01 21:55:51,39.81409,116.39619,1,442
2654,326451,a8060698052653a650e3991d2eca9a2e,45,6413,2016-09-01 20:54:53,39.8571,116.4273,0,1559
2655,289242,949ca485b9425d8f9916ad39121bb6c1,42,6668,2016-09-01 17:40:45,39.93214,116.40011,0,1725
2656,252643,82980b3564610cf2d135b7e895a5029b,44,6668,2016-09-01 14:09:41,39.97523,116.48739,1,3402
2657,52592,1bc84f350b64c55ad3703a7587eb87b5,58,6363,2016-09-01 18:14:03,39.95427,116.41884,0,241
2658,32264,11730732b750556a78537137b934a7c8,28,6363,2016-09-01 12:02:29,39.98341,116.40501,1,2856
2659,56194,1d7d43aa1906359f423918532ff291e4,18,6374,2016-09-01 19:32:16,39.89198,116.45355,0,628
2660,22699,0c79e2ccbc994fd5a2227fcbe2eb8c1c,26,6378,2016-09-01 11:29:16,39.90303,116.41822,0,241
2661,479366,f7dc1e246efe038b83da8495286bfee2,30,6415,2016-09-01 10:43:32,40.04491,116.59714,0,2631
2662,420228,d875595017573e1651210027d31e2f4e,26,6668,2016-09-01 18:09:43,39.8888,116.31991,1,2577
2663,411145,d3c841176a9528d9fdd4446bdc32efdb,56,6369,2016-09-01 08:03:29,39.94584,116.24797,1,629
2664,308665,9e7e57119f19be5fb08a4f370c573876,48,6374,2016-09-01 23:57:48,39.96539,116.32322,0,630
2665,39196,1511a1c370d7befcd18606d0d94e664f,38,6668,2016-09-01 10:02:04,39.97791,116.38438,0,2448
2666,401936,cf118054b54682d616fc520e8b57b1ca,20,6415,2016-09-01 19:36:36,39.83173,116.4536,1,1826
2667,40577,15a9bd6f19286213cc1cc84f11eb8bc9,44,6415,2016-09-01 17:53:28,39.90839,116.45369,0,631
2668,457429,ec6864b04922d192ae88e70b845874d1,26,6364,2016-09-01 14:03:51,39.8625,116.40759,0,736
2669,436552,e19b4f355188212be1489928a6665272,30,6364,2016-09-01 11:08:39,39.91576,116.52267,0,744
2670,397156,cc30db9b7fb30a00219eb4d65c3daa02,38,6412,2016-09-01 09:13:57,39.89724,116.31519,0,591
2671,151016,4ef5e1bf3d36e8ac60b1d58eff84f225,26,6414,2016-09-01 07:47:53,39.8834,116.43972,1,3476
2672,11572,063174ccd4039e67ffdf916d197793c2,26,6668,2016-09-01 14:26:40,39.89152,116.62643,0,3042
2673,211064,6daa01e71071ed3b0faa0c1ad1c3792c,20,6406,2016-09-01 23:40:30,39.99521,116.47214,1,632
2674,441175,e468e33056efe5080d7a0d5280c5d6ce,18,6668,2016-09-01 13:07:56,39.75563,116.30734,0,33
2675,206682,6b7b5807d6ac9a50f06f6676da1c6a1d,56,6378,2016-09-01 08:20:18,39.90131,116.68358,0,133
2676,221912,7323b78ed0b9c778a83f483c404d58ef,28,6374,2016-09-01 21:07:07,39.92468,116.51492,1,2460
2677,467827,f1c3e2af213529634eaf16a63a8a8dec,43,6364,2016-09-01 09:25:14,39.88527,116.30826,0,633
2678,158681,52d851a04fbd32dd0e913cd484e8f648,66,6415,2016-09-01 13:53:59,39.97074,116.41848,1,3441
2679,39258,15164c2c83d1ff3d4ea9f1cbabaa9d31,90,6409,2016-09-01 11:37:51,40.22219,116.23832,0,2332
2680,411432,d3ee26a4f5f991296e0221263329a7c2,38,6406,2016-09-01 08:07:54,39.82387,116.29033,0,634
2681,492447,ff0bbcab63dca2d1f556380e1e53e068,20,6396,2016-09-01 12:11:31,39.91582,116.52568,1,1262
2682,86307,2c71d49ddecd6b3791415778e358296f,44,6387,2016-09-01 12:29:47,39.86601,116.3684,1,2406
2683,371207,becb2ad982559da73b36bdd5ddfd2489,53,6410,2016-09-01 15:04:53,39.97638,116.30665,1,1031
2684,54911,1d0c03115399662d60317bc273eaebbd,26,6378,2016-09-01 07:31:58,39.94656,116.41936,1,241
2685,194977,65565d4877b715afe5578d25c5d5b8a6,32,6378,2016-09-01 00:52:14,39.8409,116.50351,0,1224
2686,328416,a8e2edaab94e462a0fb2df0d2b0046a5,34,6361,2016-09-01 23:03:52,39.90257,116.22641,0,635
2687,493702,ff868b0a1fc91405de0420a738ca5302,56,6410,2016-09-01 07:43:08,39.9507,116.41909,1,241
2688,274712,8d7073f9ebfa756423b0d0b68908e353,36,6374,2016-09-01 11:43:11,39.96242,116.29241,0,636
2689,302339,9b695603261c8cff6bcb5ad33173864e,26,6668,2016-09-01 22:12:33,39.99856,116.308,1,637
2690,357181,b757007fe09eaebd0c475d71c643294e,67,6364,2016-09-01 20:31:24,39.9384,116.41073,0,2218
2691,171546,59949e9f376f07298e7e1f6b144b4549,48,6415,2016-09-01 18:40:03,40.03625,116.41614,0,921
2692,108275,3832d6a4d0df13210e6527859f0e35b5,61,6406,2016-09-01 11:29:35,39.9768,116.43067,1,119
2693,257497,84b8ab2712245f3397099ac5ef635213,18,6406,2016-09-01 17:38:30,39.89494,116.31411,0,591
2694,35458,12f401080cc42b050d4957840c477630,28,6410,2016-09-01 18:35:40,39.79851,116.32594,0,1281
2695,288893,9459295c6a793bef91ddd2240ed8d9f3,62,6378,2016-09-01 09:22:03,39.89035,116.67956,1,133
2696,488029,fc6c662b5ae5b5dca6bde767abd31839,39,6413,2016-09-01 14:34:29,39.81312,116.29325,0,638
2697,240035,7c1d4670d3a51889924c09a46433137d,44,6381,2016-09-01 15:35:51,39.98279,116.30342,0,2673
2698,128255,433e5ea638ec3c5936da87f2d11753b4,82,6406,2016-09-01 07:34:58,39.96074,116.36438,0,639
2699,232907,789184683506714b8c79f70a47ac3e84,28,6410,2016-09-01 09:40:29,39.93727,116.43696,0,1619
2700,121377,3f541197bf0c2ef35dded061a2846f9e,53,6374,2016-09-01 07:28:30,39.91401,116.51579,1,2460
2701,359540,b89fde41396f1e92ac3bf1d4c558a5eb,30,6364,2016-09-01 10:43:46,39.86172,116.3714,0,2418
2702,52613,1bca089abdad1cc53386a7cfec2bd077,28,6378,2016-09-01 10:21:46,39.90284,116.7297,0,2248
2703,14987,07fb15ba6b40b485d4a3774bba5bbcf4,22,6410,2016-09-01 12:36:33,39.95593,116.27382,1,640
2704,201605,68e43271509e7144fa2e800ba5370cd8,52,6414,2016-09-01 23:01:56,39.95782,116.33964,1,2081
2705,377110,c1a1cfa061991597321637415a1d4c41,18,6374,2016-09-01 10:12:45,39.88801,116.35378,1,641
2706,237420,7abef9b8cc300544f2e3fcd2f56f67db,16,6374,2016-09-01 01:31:24,39.72805,116.3427,0,2657
2707,102163,34c04d5bb614b50f159486008ae72f7e,42,6381,2016-09-01 18:54:40,39.93343,116.35293,1,2263
2708,183791,5fa393b01994b0f2841b78e553f7d266,28,6389,2016-09-01 15:54:40,39.96583,116.3236,1,642
2709,86851,2cb33968b421d138910fba54cb18512e,79,6363,2016-09-01 22:25:39,39.99578,116.45813,0,1731
2710,159240,5336bd0f2ba87c169df8becb914c8f13,14,6412,2016-09-01 21:56:54,39.88896,116.31491,1,591
2711,151332,4f14b9b149b6ec064a3b44ad3153dfc0,63,6415,2016-09-01 07:59:47,39.99808,116.45673,1,1731
2712,347389,b2ada95a94f549dc4790b1b91e116aa1,24,6406,2016-09-01 14:22:18,39.87556,116.39423,1,1795
2713,7824,0498bf5be674d683d37cb5e6dbbe65ca,33,6414,2016-09-01 07:18:11,39.9415,116.19434,1,2889
2714,396758,cbd370081c3de301190499caad0258ec,72,6402,2016-09-01 23:43:12,39.85698,116.43254,1,1081
2715,246125,7f703b32ebe54465735cbfec8ab72865,38,6408,2016-09-01 22:51:37,39.92404,116.61214,0,3564
2716,286140,92eaedee5017ac8fe5eb0c4671620bf6,38,6414,2016-09-01 12:07:33,39.93699,116.3442,0,2763
2717,272448,8c4db089f7c8c96317037321fc604993,59,6406,2016-09-01 14:46:17,39.94796,116.31799,1,1762
2718,483073,f9c02b321c8f6f26cc5a21f2db9afea3,34,6414,2016-09-01 17:17:09,39.95037,116.32056,0,3031
2719,80363,29785e84b56e85a3a87ed9f389c32ee1,32,6376,2016-09-01 09:23:50,39.93568,116.34224,0,2763
2720,145851,4c77d7c516fe76dd3f03d5f3b4b074c3,38,6407,2016-09-01 06:10:06,40.31459,116.65328,1,463
2721,58715,1e8cb2963b2906a415f628183c46a6ea,51,6416,2016-09-01 09:05:56,39.9926,116.28764,1,643
2722,376096,c12357f4fd1458484ca3639588c6e60c,59,6404,2016-09-01 00:03:32,39.96801,116.3278,1,1995
2723,422044,d99a45342b394f1364022d5a370bd7ba,74,6378,2016-09-01 11:38:02,39.99567,116.28583,1,644
2724,259204,857d90b72b8d90b2c13b756c3b7ac8b9,20,6668,2016-09-01 17:48:37,39.90181,116.34185,0,2081
2725,141720,4a614fc2d8d7419c98b0a1f369e06d42,32,6374,2016-09-01 20:45:16,39.88685,116.33422,0,1755
2726,122769,4045aab4b278fcb8945e2ca78db6ee48,52,6406,2016-09-01 11:44:17,39.89024,116.30377,1,2909
2727,163940,55eecdd614259cd92826a5085af054cc,46,6404,2016-09-01 09:21:54,40.04502,116.30152,0,2673
